INFO: 2013-01-04 20:00:01,542 -- 200 GET /SharingFactory/MKX8HTAX (127.0.0.1) 1.83ms
INFO: 2013-01-04 20:00:01,546 -- SharingSpaceActionHandler - adding 3 action to sharing space MKX8HTAX from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 20:00:01,547 -- 200 POST /SharingSpace/MKX8HTAX (127.0.0.1) 3.62ms
INFO: 2013-01-04 20:01:42,287 -- SharingLoadBalancer - assigning servers to the sharing space MWG5XGST
INFO: 2013-01-04 20:01:42,288 -- SharingLoadBalancer - Querying sharing space MWG5XGST from load balancer
INFO: 2013-01-04 20:01:42,288 -- 200 GET /SharingFactory/MWG5XGST (127.0.0.1) 1.44ms
INFO: 2013-01-04 20:01:42,291 -- SharingSpaceActionHandler - adding 3 action to sharing space MWG5XGST from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 20:01:42,291 -- 200 POST /SharingSpace/MWG5XGST (127.0.0.1) 1.77ms
INFO: 2013-01-04 20:03:11,575 -- SharingLoadBalancer - assigning servers to the sharing space M7FZ8SJJ
INFO: 2013-01-04 20:03:11,577 -- SharingLoadBalancer - Querying sharing space M7FZ8SJJ from load balancer
INFO: 2013-01-04 20:03:11,577 -- 200 GET /SharingFactory/M7FZ8SJJ (127.0.0.1) 1.62ms
INFO: 2013-01-04 20:03:11,579 -- SharingSpaceActionHandler - adding 3 action to sharing space M7FZ8SJJ from action initiated by user A84FD293-1515-4CC2-BBD2-FC78FEED475D
INFO: 2013-01-04 20:03:11,580 -- 200 POST /SharingSpace/M7FZ8SJJ (127.0.0.1) 1.59ms
INFO: 2013-01-04 20:07:06,656 -- SharingLoadBalancer - assigning servers to the sharing space 0HIXXELJ
INFO: 2013-01-04 20:07:06,657 -- SharingLoadBalancer - Querying sharing space 0HIXXELJ from load balancer
